tx	gene_id	SRX17661462	SRX17661463	SRX17661464	SRX17661465	SRX17661466	SRX17661467	SRX17661468	SRX17661469	SRX17661470	SRX17661471	SRX17661472	SRX17661473	SRX17661474	SRX17661475	SRX17661476	SRX17661477	SRX17661478	SRX17661479	SRX17661480	SRX17661481	SRX17661482	SRX17661483	SRX17661484	SRX17661485	SRX17661486	SRX17661487	SRX17661488	SRX17661489	SRX17661490	SRX17661491	SRX17661492	SRX17661493	SRX17661494	SRX17661495	SRX17661496	SRX17661497	SRX17661498	SRX17661499	SRX17661500	SRX17661501	SRX17661502	SRX17661503	SRX17661504	SRX17661505	SRX17661506	SRX17661507	SRX17661508	SRX17661509	SRX3196051	SRX3196052
g13154.t1	g13154	0.173774	0.023319	0.229732	0.172836	0.011719	0.2289	0.182786	0.052571	0.2532	0.775879	0.728079	0.648509	5.306879	66.540574	11.556536	28.65209	16.290393	18.622263	9.279488	44.232122	22.228424	23.642062	8.611271	21.589117	6.806283	0.08755	0	0.639082	0.036301	0.117198	0.252376	0.825465	0.643389	13.224982	14.862736	14.167746	24.212718	0.281928	8.276674	7.219196	8.969116	8.015624	6.088758	9.826259	17.648041	8.761235	5.25517	7.411815	2.712929	1.171256
g13155.t1	g13155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74976	0	0	0	3.672184	0	0	0	0	0	0	0	0	0	12.337814	0	7.765524	0	0	0	0	2.067742	0	0	0	0	0	0	0	0	0
g13156.t1	g13156	0	0.145793	0	0	0.073789	0	0	0	0.182081	0	0	0	0.383362	1.940234	1.28139	1.45477	1.00131	0	0.078804	2.092368	5.116296	4.422051	0.643746	1.405127	0.354907	0.068828	0	1.72738	0	0.080726	0	0	0	6.154748	1.501441	0.613387	1.673884	0	0.565334	0.47335	1.60813	0.57153	0.620063	1.079722	1.132036	0	0	0.284184	0	0
g13157.t1	g13157	0.236379	0	0	0.068386	0	0	0	0	0.067797	0.078197	0.09568	0.088222	4.556244	89.123347	88.873279	73.516681	111.647653	24.090481	31.004162	93.082466	59.828042	81.082172	28.717715	13.870477	28.121025	0	0.295073	0.64254	0.906202	0	0	0	0	13.42187	32.240351	26.411098	41.915717	0	12.629927	8.990239	48.656013	46.206719	36.626338	52.922278	16.686293	18.051617	10.151387	14.898866	10.560563	7.29492
g13158.t1	g13158	0.158147	0	0	0	0	0.705307	0.071734	0	0.09049	0.314145	0.893967	0.703046	130.45631	190.834139	78.704767	165.133611	161.496785	154.534959	116.165511	39.664309	56.49025	124.250347	31.462135	6.435476	32.677754	0	0.097785	0	0	0.118689	0	0.287204	0.848962	24.112015	36.719054	12.406946	33.547905	0	41.299984	36.723121	50.481731	74.45415	98.632645	86.465822	155.734744	26.854236	15.282134	32.432758	58.601128	65.779838
g13159.t1	g13159	370.643893	447.417359	287.160626	265.995275	363.71623	460.609441	294.874456	275.998681	163.693852	253.254597	264.962003	215.250926	196.505149	89.854175	108.145622	141.332001	145.878919	131.358181	94.015364	137.497991	161.157234	150.617861	139.859448	169.164098	144.139969	284.15508	291.674019	304.214048	645.831576	332.262318	308.702963	247.934837	385.767091	231.209407	79.197052	116.949967	93.312418	134.668552	137.79513	112.580098	99.46963	112.737534	109.265559	142.028157	134.929979	83.317441	95.865349	98.43079	0	136.036435
g1316.t1	g1316	43.579821	15.033397	90.417463	100.332928	54.462749	225.911785	122.364974	64.114275	229.866752	270.53655	315.959593	272.541363	82.430114	91.82029	60.47994	92.069935	95.344427	43.356366	30.877194	94.952096	77.05944	118.021671	57.570662	41.211539	38.413604	154.06935	56.148138	582.523737	19.205133	65.021308	654.524367	276.668407	708.780619	25.236173	44.880482	51.614334	49.860242	106.7221	39.131747	41.476152	32.006343	67.575132	42.546141	65.249868	35.220144	31.934026	13.020598	18.396254	19.539314	13.075385
g13160.t1	g13160	97.339502	103.522367	56.488247	95.059256	102.649615	69.288407	104.4236	95.778121	81.894355	149.166843	161.244598	136.988653	81.566097	40.144537	56.113475	89.726124	88.48066	34.487102	37.554885	38.433974	26.262498	81.533439	48.722063	46.794848	46.471663	108.144174	111.364166	98.421686	287.850478	113.910732	120.897147	136.355887	118.865681	65.060555	45.47101	57.115157	41.122968	85.771995	41.882222	48.879827	57.562147	56.049181	56.309127	60.018094	49.740066	46.973409	57.79104	51.982198	0	4.005249
g13161.t1	g13161	78.119023	35.076594	121.423847	79.796285	37.371467	96.357954	66.449784	34.199321	68.75054	60.509069	52.76554	59.575218	41.302066	12.683266	11.158975	12.958531	21.489349	23.867952	33.690445	17.932474	22.943571	15.438807	18.410871	18.76048	20.014303	57.645206	32.507665	58.78462	18.695419	31.187577	60.808338	57.344877	83.941445	4.981868	17.972639	10.235513	24.986903	25.318709	31.807422	32.686487	8.715096	14.101773	14.80949	18.322773	40.666092	27.928335	45.839271	35.947714	19.403831	34.625925
g13162.t1	g13162	47.785072	53.536744	83.231759	82.053419	109.377671	89.829156	90.721331	129.673416	87.865564	57.509552	38.425728	46.257057	43.01472	51.522654	33.11401	23.155586	23.935033	22.29474	20.136669	6.20933	23.279807	25.878617	26.270098	50.579786	25.529169	82.872218	106.234028	128.289409	47.145865	148.911004	78.791403	56.779317	61.327769	72.139681	40.169611	40.096654	30.877023	17.443113	18.400276	28.150408	41.798123	30.951725	30.381619	35.307145	19.521278	25.864781	20.930608	31.61264	0	2.382377
g13163.t1	g13163	58.796972	28.409043	70.182534	57.299834	27.810012	27.662182	38.717276	24.011482	31.442028	16.418534	13.144833	17.67627	33.766346	3.45815	2.212297	1.794305	2.794544	29.078778	36.108823	13.667133	32.229442	6.79281	9.875783	10.981289	14.082488	32.282792	18.210873	12.026629	5.37987	16.230546	15.471115	15.212154	13.244471	2.803394	20.929001	7.643002	19.256586	6.173261	50.250516	40.412858	3.354613	4.385196	7.219561	9.314215	53.815639	24.471865	47.58894	25.749184	0	23.91892
g13164.t1	g13164	93.674442	18.054772	35.512461	90.231435	24.40829	17.023941	76.347616	15.446234	55.186415	24.347427	19.941808	29.457707	36.111561	3.694303	7.974817	0.844307	1.8842	21.369508	36.062531	12.657135	35.766346	8.589642	15.167445	16.765466	9.41237	53.798703	12.17137	20.715876	36.202799	7.056479	13.938734	26.50049	9.70411	27.105413	29.757762	17.125426	33.413158	16.690993	73.352468	53.359238	5.195994	3.229136	11.362696	14.120235	151.682551	32.848017	81.418505	43.44877	19.612474	27.095417
g13165.t1	g13165	314.613911	243.929988	123.017608	286.901878	197.325744	42.0044	219.166243	139.831003	93.291667	74.409963	57.206398	81.454498	110.219585	8.603677	15.000624	6.909972	10.275261	77.62884	116.307142	43.181767	67.497721	18.684448	70.166501	69.561439	129.96427	211.324548	91.116093	22.622877	69.783146	101.953645	23.898512	74.646331	23.507794	23.527908	102.070199	62.108325	125.936791	43.708825	122.695773	131.588266	15.365195	24.658386	48.720624	68.843509	238.820704	137.05863	204.959363	172.698348	21.881269	37.78731
g13166.t1	g13166	116.00562	65.807662	204.433291	104.366429	85.559372	160.336058	92.809444	61.357036	87.324871	41.602481	28.035248	36.611437	76.944587	6.080934	6.673649	3.274766	11.976645	30.660224	49.163829	19.962958	38.96071	24.491422	19.261545	22.677364	34.045212	86.639549	38.837478	63.662735	14.260732	38.987684	65.328415	42.183961	54.165129	1.420878	28.966912	25.077453	19.272768	11.774275	59.662895	62.632678	7.079136	6.078437	15.580225	21.943396	66.176212	57.328332	76.173541	58.607918	77.497546	42.380275
g13167.t1	g13167	116.550698	65.019122	191.383791	136.669892	80.117877	215.351173	109.941597	78.654709	167.053718	101.712557	84.132281	101.467427	88.405695	6.247486	9.583313	11.483813	19.660951	21.560177	35.881628	18.000448	37.172276	25.557739	19.061912	16.251844	29.51372	106.467047	57.645423	183.642448	19.764113	59.290038	146.874668	101.82575	142.549259	7.845726	21.773629	17.89576	22.503008	39.488711	63.378759	58.248494	12.420178	14.294336	17.945436	21.585932	112.426173	37.792387	68.404232	45.089662	30.195634	34.184334
g13168.t1	g13168	0.759174	0.950414	2.289592	1.329	1.463477	2.031023	1.18014	1.503663	1.210427	5.925515	7.012164	5.743274	8.689315	1.440773	0.290326	16.837251	16.478515	2.719921	1.971516	4.31102	6.158405	36.67033	13.73617	1.495426	3.934729	0.655896	2.042456	1.064326	0.272446	1.341667	2.240403	4.481731	2.752268	8.188024	11.427661	3.114938	4.371004	37.072849	7.565745	8.437252	6.815717	23.573484	17.21186	19.798124	2.440821	3.268401	0.781632	2.859042	2.283212	1.577174
g13169.t1	g13169	15.480489	13.042562	35.357511	34.622575	29.468158	70.911662	44.229554	57.752571	93.340066	123.694637	121.690011	116.413776	53.969474	164.388861	63.7765	66.510749	110.975465	53.682248	45.544845	128.714772	118.10049	67.445127	66.110683	44.239434	92.055082	50.93536	67.378529	193.295961	13.717024	66.702124	220.823062	120.816521	250.499452	23.972003	65.504402	65.995575	101.494887	88.259646	53.000032	53.543389	51.108281	91.810072	53.218474	67.070986	63.641786	39.032406	16.952715	35.587579	27.865419	14.066281
g1317.t1	g1317	3622.527051	3149.532758	1714.658732	3332.254833	2888.002904	1874.963024	3495.283575	3288.805937	2540.997684	2414.821612	2225.48481	2391.810855	2752.654617	2377.457293	3306.079789	2794.434463	2453.324364	1595.974975	1611.526094	2021.485412	2172.542473	2230.895692	3041.363277	3420.728522	2462.496949	3036.006703	3145.049043	2047.899392	3357.887938	3050.453365	1831.329454	2496.223765	1451.651783	1933.900893	2676.208285	3650.496972	3021.776173	1804.978802	2619.027624	2649.394066	2628.763217	2989.401317	3004.616772	2297.948099	3068.315552	2485.009706	2553.368065	2826.997112	893.740445	1381.730785
g13170.t1	g13170	186.836569	78.022259	188.489102	161.453308	120.011303	83.819194	152.818642	93.476926	116.362499	58.730417	44.40396	59.461197	107.470688	5.555788	9.700291	5.366641	7.664139	73.646048	102.790157	24.818624	24.239452	28.175051	14.807958	44.519039	33.508743	136.127887	53.671267	51.014258	27.573809	59.51901	49.613867	58.049955	32.890804	3.572668	37.470241	34.859037	28.117583	33.949057	82.31374	70.85581	7.151368	3.283852	23.038103	25.292892	72.772253	71.467509	114.11821	72.011364	140.19458	55.338405
g13171.t1	g13171	0.158209	0.415275	0	0.546412	0.213416	0	0.98876	0.927362	0.537882	1.05036	1.26492	0.797152	2.172866	1.982984	0.326618	6.772758	0	2.602746	0.896423	9.817724	0	14.049161	17.59969	1.252486	6.193551	0	0.565682	0	0	0.677276	0	0.381024	0	5.335533	8.667884	0.921848	1.001356	0	0	1.402036	15.074568	4.925323	7.905916	13.215134	3.98854	3.127846	0.57723	4.921563	0	0
g13172.t1	g13172	29.265768	24.582001	21.290508	41.726252	43.936252	45.152456	61.360139	83.082372	87.050297	221.280174	264.610251	208.725026	94.94018	517.486574	728.348186	560.064527	670.487769	177.284815	162.769296	91.753671	195.383191	479.128969	457.530836	990.374507	492.013091	72.562931	170.109933	136.905772	49.828407	120.080556	181.040579	200.305784	206.700901	49.631065	417.524245	266.387995	459.912238	373.058641	331.631512	344.069223	627.569053	695.244919	452.967212	532.830059	145.972168	512.6064	383.581235	470.687977	217.138108	130.493464
g13173.t1	g13173	0.182877	0	0	0.105635	0	0	0.082745	0.222083	0.417913	0	0	0	0.433191	0.434904	1.210468	1.526921	0	174.220579	238.039311	14.464364	8.645151	15.942578	0	2.101498	9.111079	0.469927	0	2.955357	0	0.272299	0	0	1.952057	36.806892	7.046382	2.127036	0.578966	0	2.919393	3.262594	0.827859	0	0.764423	0	0	24.619643	1.016541	16.004142	0	0
g13174.t1	g13174	0.510398	0	0	0	0.280522	0	0.737409	0.246528	0.058241	2.164828	1.150775	0.149988	7.935408	32.146179	20.003497	14.009133	11.368144	7.441554	5.20153	48.93819	11.98723	16.486972	9.761486	4.147959	4.05669	0.914749	0.249771	2.192941	5.361401	0.150954	2.002391	0.863774	3.252628	10.599389	4.274966	5.939875	7.755542	0	4.339631	1.819208	11.680744	5.953141	6.055361	9.465181	2.16689	2.541269	1.509325	8.091237	0	0
g13175.t1	g13175	0.06969	0.195512	0.240168	0.262686	0.172203	0.959688	0.400128	0.330372	0.853975	6.398527	9.187066	7.397777	6.911121	73.706434	60.371668	73.57284	88.764234	41.380594	23.809653	61.848558	58.167422	88.189641	89.794271	33.427212	65.325408	0.826823	1.774831	2.683993	1.604648	0.953634	3.35336	4.490497	7.513618	18.121758	71.02578	43.965181	55.7226	17.745096	52.779156	48.218982	74.64406	96.489263	72.109093	88.005738	32.965972	50.972279	29.177362	49.223808	26.092072	29.538711
g13176.t1	g13176	4047.127136	6623.292771	3607.109856	3816.839548	6004.728321	4175.934294	4062.282188	6240.560553	3262.597801	2637.252486	2433.431074	2710.011207	2539.09977	1788.275301	3582.130088	2290.796144	2632.809816	1512.853435	1631.230034	1587.453402	2195.67641	2282.957428	3555.68017	3323.596509	3700.171264	3838.01752	5742.523414	3676.53706	1878.663302	6655.324509	2781.432744	2703.941862	2082.644839	666.228068	2455.599711	2446.874237	2521.898712	1986.704302	2470.090123	2499.014002	2377.774049	4296.260653	2920.536343	3034.883758	2470.723751	2797.467929	2548.850661	2861.81536	2231.103807	2346.076395
g13177.t1	g13177	63.0375	51.438485	98.162499	56.557313	66.445298	122.826971	68.287264	39.779248	71.888216	66.056837	40.106207	52.804142	69.429873	99.931384	47.143031	48.317606	51.142575	62.57558	49.921091	227.150573	194.929427	37.058954	20.352793	101.703789	52.764056	54.645774	45.186477	71.43909	121.245562	51.461773	110.353035	54.553344	64.77441	185.139643	68.524146	139.122187	133.347528	83.945201	53.471907	35.175853	33.977588	15.766238	29.269326	37.295777	148.239007	44.585472	43.890386	42.867275	55.998775	9.670568
g13178.t1	g13178	79.536226	70.486035	103.653355	75.515503	64.042376	113.801467	71.514895	66.566281	82.553878	77.151303	66.814719	73.052972	67.84862	34.335943	28.340073	35.71268	39.22353	116.248896	107.989695	44.085552	75.538248	44.754032	44.752281	33.458907	75.455329	68.591895	68.907906	99.672861	15.186192	64.07495	102.825813	75.611677	107.095742	12.571142	68.369013	43.394589	59.231307	65.643871	93.696203	98.236114	25.389991	36.363873	44.167036	39.296738	111.563823	58.827668	89.8645	75.306343	45.566455	50.361503
g13179.t1	g13179	57.972506	61.958266	69.895012	53.734947	61.775943	88.873219	48.390226	53.01603	70.225623	48.75104	50.351025	48.358582	48.16807	21.037502	19.730198	18.782341	30.830171	35.363969	39.745482	34.971765	41.436078	24.738647	27.302396	16.701127	28.199276	46.388386	49.020858	71.384428	17.733204	51.56112	91.646125	49.726754	62.844723	11.804855	37.684182	24.788545	21.706277	58.042057	39.741531	37.94945	30.960374	20.915887	28.641652	21.997064	52.911995	37.235221	52.206451	40.600489	80.6807	90.564184
g1318.t1	g1318	1.794528	1.023649	0	2.069126	1.222491	6.708556	4.835837	4.274554	4.957013	27.209199	45.266676	26.8629	16.683187	14.135153	18.153126	25.877121	32.956685	10.464105	9.766425	20.465776	8.892987	23.717752	15.932462	20.006998	13.48785	3.578203	8.055888	23.235413	56.06191	8.015856	13.694884	19.798049	24.211217	19.409388	13.300451	10.453529	20.285645	29.224287	8.147097	18.228357	19.580823	16.817656	17.430449	25.944278	4.333048	8.268014	1.883694	12.083364	0	0
g13180.t1	g13180	78.862661	87.701292	132.179071	82.869935	92.683355	132.23307	68.324666	77.592038	91.959262	71.606521	65.64732	71.677513	72.052149	34.605736	31.592132	35.347848	42.011935	87.431855	64.449606	42.093438	56.429248	55.006773	56.518102	24.925172	60.002305	67.737624	80.136442	109.42965	8.074333	86.159448	92.169816	67.382619	99.580488	14.768127	65.092531	15.959118	35.197807	41.064823	68.774695	64.923526	38.57562	44.492954	42.190262	52.013237	78.099627	68.852719	61.181432	75.019837	52.219717	104.608258
g13181.t1	g13181	34.343166	19.38057	26.023782	30.341365	18.409778	14.303374	25.409558	18.002227	19.66415	31.003528	30.550036	32.126653	34.342659	34.970984	32.349891	32.017074	47.576321	24.640222	21.313218	39.150674	55.147298	34.190306	24.914053	19.742807	25.80394	30.468025	23.027994	19.813998	10.25195	20.376451	20.272359	35.570308	26.586635	8.892961	31.720914	15.231432	25.944548	38.004333	55.625414	57.576016	34.196587	21.568601	29.520598	37.587874	55.600312	42.709218	62.585241	41.382211	0	20.177438
g13182.t1	g13182	2.407886	2.299889	1.301307	7.646124	4.275878	4.431085	11.147108	14.187634	16.775452	71.804761	82.744862	73.902756	10.408493	24.775263	1.944827	9.184993	9.317655	24.366291	19.29701	76.012696	37.740416	1.158864	6.600212	3.634069	10.637321	13.750895	45.820781	34.502083	26.128668	27.181243	38.401945	70.107787	83.185421	10.426333	6.306254	27.436027	22.232792	79.702274	18.13116	18.777198	7.253386	13.306953	6.958055	4.655898	12.782269	6.495467	12.243341	4.774352	38.690063	30.066676
g13183.t1	g13183	5.456667	4.292936	5.310302	8.44328	6.478305	7.125036	12.604493	21.431602	16.157719	94.559737	115.427313	96.124998	27.360017	58.7426	15.489139	21.975386	26.562097	34.379033	43.665529	163.333176	89.226628	22.057929	16.004391	9.829531	26.738537	25.031931	63.401631	41.000054	26.882283	43.597517	63.475393	88.06914	121.067338	11.319792	14.304828	48.090627	36.769428	123.046931	37.858968	30.126046	16.099445	27.948845	13.320173	16.731247	8.614591	6.352503	15.543941	9.888511	60.744434	51.139276
g13184.t1	g13184	0	0	0	0	0.229003	0	0	0	0.096457	0	0	0.366523	30.252543	37.577343	12.873928	18.688849	24.633947	19.680022	17.281024	17.852915	26.936411	16.267878	17.889463	12.881227	16.63268	0	0	1.796402	0	0.724182	1.629973	0	1.754855	56.361726	26.744938	29.791427	12.946886	10.93732	10.78057	15.0898	16.206176	9.686351	9.364663	10.884293	6.431881	8.413028	6.202683	7.923192	0	6.562171
g13185.t1	g13185	301.939856	389.136526	335.956844	268.361491	354.313956	265.747203	249.183178	285.240059	203.652418	99.624431	72.699402	93.88306	108.726921	11.584474	12.081169	4.365422	6.897623	27.505799	33.021378	7.832828	29.442171	14.239201	16.99141	23.125171	59.11379	211.643808	174.688471	187.432717	108.1465	223.505749	115.584012	94.830372	82.313465	21.522475	41.336395	14.931792	24.215112	54.18409	103.468307	102.841406	7.488389	5.029537	15.556746	19.320055	172.078061	70.921332	126.067724	107.580718	41.758694	37.258968
g13186.t1	g13186	102.022825	122.023693	166.641829	96.592953	110.003869	143.62615	87.469143	101.754275	112.819788	61.731025	51.378401	65.505252	61.868218	9.835586	17.040995	22.482426	28.634693	41.710284	55.174566	22.429402	49.02558	31.854096	36.461388	20.45752	53.394407	65.21188	84.103706	107.085981	20.470358	91.084556	77.315569	62.203962	75.949529	11.026844	41.168339	18.834018	34.715263	31.060033	60.788648	60.279296	21.18036	26.654164	29.494039	36.804713	71.89455	44.850246	67.224749	58.21184	48.714855	24.47328
g13187.t1	g13187	131.694462	89.15276	154.01417	124.409624	83.082267	114.96799	100.662327	64.384134	88.416366	37.438032	28.450211	37.874371	75.317044	3.434652	4.489182	2.072715	2.782515	28.434082	39.209014	11.409859	24.899853	9.569401	15.799654	20.70852	37.127694	91.972438	44.517166	85.291976	14.567856	54.19076	53.326707	38.963707	29.815725	5.950393	28.503267	13.893459	17.02738	21.318674	47.598304	45.980044	5.358081	8.734537	14.789044	18.346873	63.274984	51.722497	75.944272	58.686592	60.063203	32.599174
g13188.t1	g13188	36.723757	32.909833	46.482399	37.472882	31.804952	51.131192	28.022798	22.703315	19.274403	9.810411	5.721648	11.246515	17.735344	0.923614	2.635556	2.080721	0	11.570869	19.639695	5.365032	16.766976	14.023489	6.688306	10.672033	24.465993	24.091609	13.890566	27.720902	0.634481	18.601705	8.087832	8.708418	10.050572	9.653067	11.085607	9.076824	5.135664	0	14.857824	11.405233	1.584251	3.12499	5.919151	6.291891	26.76943	21.468154	23.584377	19.272342	0	8.919456
g13189.t1	g13189	1.637362	0.862397	2.37554	2.101788	0.376304	0	1.070207	0.773456	0.987454	1.807768	1.026884	3.422214	6.896812	20.047771	11.577581	14.243111	10.176545	5.874285	3.861101	11.948843	6.452069	5.993552	5.459315	9.488399	9.06501	1.402699	0.559328	0.980142	1.991195	0.677426	0.895929	1.980773	0	5.877996	11.472536	10.579722	5.183688	21.026091	9.681424	4.868741	19.492972	7.750044	8.365272	6.062015	14.317284	0.907167	2.022769	2.412693	0	5.951119
g1319.t1	g1319	1.726316	0.791764	2.309517	2.464093	1.764475	3.628908	3.879927	3.415874	3.994849	18.882681	25.812666	17.664011	12.627173	25.050763	16.63916	17.998158	23.933295	16.550774	13.523152	27.703098	43.040445	16.676689	12.241502	19.063655	11.189408	4.114121	9.70447	8.763368	19.666111	6.219838	18.367852	16.465769	28.711016	18.892286	13.461968	17.366148	15.305917	42.32998	10.455743	9.270678	23.609716	15.214288	9.688269	12.113163	8.618943	7.493756	7.738932	7.72115	0	1.770996
g13190.t1	g13190	0.170949	0.156851	0	0.593551	0.238308	1.026995	0.051926	0.140984	0.457742	0.98015	0.092285	0.808796	0.824693	0.272625	0.11521	1.084038	1.077526	117.892605	100.547217	8.916186	23.380775	14.031428	0	3.482928	14.139205	0.148175	0.569626	0.619954	0	0.520691	0.568523	0.621836	3.709411	18.42527	10.505093	2.31488	1.804377	0	0	3.06028	0.173203	0.307538	0.381857	0.387062	0	12.844522	0	7.341512	0	1.751998
