Orthogroup	caenorhabditis_elegans.PRJNA13758	nxOscDolc1.1	nxOscOnir1.2	nxOscSper1.1	nxOscSpeu1.1	nxOscTipu1.1	Total
OG0012822	0	0	1	0	1	1	3
OG0012823	0	0	2	0	0	1	3
OG0012824	0	0	1	0	0	2	3
OG0012825	0	0	1	0	0	2	3
OG0012826	0	0	2	0	0	1	3
OG0012827	0	0	2	0	0	1	3
OG0012828	0	0	1	0	1	1	3
OG0012829	0	0	1	0	1	1	3
OG0012830	0	0	1	1	0	1	3
OG0012831	0	0	1	0	0	2	3
OG0012832	0	0	1	0	1	1	3
OG0012833	0	0	2	0	0	1	3
OG0012834	0	0	1	1	0	1	3
OG0012835	0	0	2	0	0	1	3
OG0012836	0	0	2	0	0	1	3
OG0012837	0	0	1	0	1	1	3
OG0012838	0	0	1	1	1	0	3
OG0012839	0	0	1	1	1	0	3
OG0012840	0	0	3	0	0	0	3
OG0012841	0	0	1	0	1	1	3
OG0012842	0	0	1	1	0	1	3
OG0012843	0	0	1	1	0	1	3
OG0012844	0	0	1	0	1	1	3
OG0012845	0	0	1	1	0	1	3
OG0012846	0	0	1	1	0	1	3
OG0012847	0	0	1	1	1	0	3
OG0012848	0	0	1	1	1	0	3
OG0012849	0	0	1	0	0	2	3
OG0012850	0	0	1	1	1	0	3
OG0012851	0	0	2	0	0	1	3
OG0012852	0	0	1	0	0	2	3
OG0012853	0	0	1	0	0	2	3
OG0012854	0	0	1	1	0	1	3
OG0012855	0	0	2	0	0	1	3
OG0012856	0	0	2	0	0	1	3
OG0012857	0	0	1	0	1	1	3
OG0012858	0	0	2	0	0	1	3
OG0012859	0	0	2	0	0	1	3
OG0012860	0	0	1	1	0	1	3
OG0012861	0	0	1	1	0	1	3
OG0012862	0	0	1	1	0	1	3
OG0012863	0	0	1	0	1	1	3
OG0012864	0	0	3	0	0	0	3
OG0012865	0	0	2	0	0	1	3
OG0012866	0	0	2	0	0	1	3
OG0012867	0	0	1	0	0	2	3
OG0012868	0	0	3	0	0	0	3
OG0012869	0	0	1	0	1	1	3
OG0012870	0	0	3	0	0	0	3
OG0012871	0	0	1	0	1	1	3
OG0012872	0	0	2	0	0	1	3
OG0012873	0	0	1	1	0	1	3
OG0012874	0	0	1	0	0	2	3
OG0012875	0	0	1	1	0	1	3
OG0012876	0	0	1	0	1	1	3
OG0012877	0	0	1	0	1	1	3
OG0012878	0	0	2	0	0	1	3
OG0012879	0	0	1	0	1	1	3
OG0012880	0	0	3	0	0	0	3
OG0012881	0	0	1	0	1	1	3
OG0012882	0	0	1	1	1	0	3
OG0012883	0	0	3	0	0	0	3
OG0012884	0	0	3	0	0	0	3
OG0012885	0	0	2	0	0	1	3
OG0012886	0	0	2	0	0	1	3
OG0012887	0	0	1	0	1	1	3
OG0012888	0	0	1	1	1	0	3
OG0012889	0	0	3	0	0	0	3
OG0012890	0	0	1	0	1	1	3
OG0012891	0	0	2	0	0	1	3
OG0012892	0	0	1	1	0	1	3
OG0012893	0	0	1	1	0	1	3
OG0012894	0	0	1	1	0	1	3
OG0012895	0	0	1	0	1	1	3
OG0012896	0	0	1	1	0	1	3
OG0012897	0	0	1	1	0	1	3
OG0012898	0	0	1	0	1	1	3
OG0012899	0	0	1	1	1	0	3
OG0012900	0	0	3	0	0	0	3
OG0012901	0	0	2	0	0	1	3
OG0012902	0	0	1	0	1	1	3
OG0012903	0	0	1	1	0	1	3
OG0012904	0	0	2	0	1	0	3
OG0012905	0	0	1	0	1	1	3
OG0012906	0	0	1	1	0	1	3
OG0012907	0	0	1	0	0	2	3
OG0012908	0	0	2	0	0	1	3
OG0012909	0	0	1	0	0	2	3
OG0012910	0	0	1	0	1	1	3
OG0012911	0	0	1	0	1	1	3
OG0012912	0	0	3	0	0	0	3
OG0012913	0	0	1	0	1	1	3
OG0012914	0	0	1	0	1	1	3
OG0012915	0	0	1	1	0	1	3
OG0012916	0	0	1	0	1	1	3
OG0012917	0	0	1	0	1	1	3
OG0012918	0	0	1	1	0	1	3
OG0012919	0	0	2	0	0	1	3
OG0012920	0	0	3	0	0	0	3
OG0012921	0	0	3	0	0	0	3
OG0012922	0	0	2	0	0	1	3
OG0012923	0	0	1	1	1	0	3
OG0012924	0	0	1	1	0	1	3
OG0012925	0	0	1	1	0	1	3
OG0012926	0	0	1	1	0	1	3
OG0012927	0	0	2	0	0	1	3
OG0012928	0	0	2	0	0	1	3
OG0012929	0	0	1	1	0	1	3
OG0012930	0	0	1	0	1	1	3
OG0012931	0	0	2	0	0	1	3
OG0012932	0	0	3	0	0	0	3
OG0012933	0	0	1	1	0	1	3
OG0012934	0	0	1	0	1	1	3
OG0012935	0	0	2	0	0	1	3
OG0012936	0	0	2	0	0	1	3
OG0012937	0	0	1	0	1	1	3
OG0012938	0	0	2	0	0	1	3
OG0012939	0	0	1	0	0	2	3
OG0012940	0	0	1	1	0	1	3
OG0012941	0	0	1	0	1	1	3
OG0012942	0	0	1	1	1	0	3
OG0012943	0	0	1	0	2	0	3
OG0012944	0	0	1	1	0	1	3
OG0012945	0	0	1	0	1	1	3
OG0012946	0	0	3	0	0	0	3
OG0012947	0	0	1	0	0	2	3
OG0012948	0	0	1	0	0	2	3
OG0012949	0	0	2	0	0	1	3
OG0012950	0	0	2	0	0	1	3
OG0012951	0	0	3	0	0	0	3
OG0012952	0	0	1	1	1	0	3
OG0012953	0	0	1	0	0	2	3
OG0012954	0	0	2	0	0	1	3
OG0012955	0	0	1	0	1	1	3
OG0012956	0	0	1	0	0	2	3
OG0012957	0	0	2	0	1	0	3
OG0012958	0	0	2	0	0	1	3
OG0012959	0	0	1	1	0	1	3
OG0012960	0	0	1	0	0	2	3
OG0012961	0	0	1	1	0	1	3
OG0012962	0	0	1	0	0	2	3
OG0012963	0	0	1	0	1	1	3
OG0012964	0	0	2	0	0	1	3
OG0012965	0	0	1	1	0	1	3
OG0012966	0	0	1	1	1	0	3
OG0012967	0	0	1	0	1	1	3
OG0012968	0	0	1	0	0	2	3
OG0012969	0	0	1	0	1	1	3
OG0012970	0	0	1	1	0	1	3
OG0012971	0	0	1	0	1	1	3
OG0012972	0	0	1	1	0	1	3
OG0012973	0	0	1	1	0	1	3
OG0012974	0	0	1	0	1	1	3
OG0012975	0	0	1	0	1	1	3
OG0012976	0	0	1	0	1	1	3
OG0012977	0	0	1	1	0	1	3
OG0012978	0	0	1	1	0	1	3
OG0012979	0	0	1	1	0	1	3
OG0012980	0	0	1	1	1	0	3
OG0012981	0	0	1	1	1	0	3
OG0012982	0	0	2	1	0	0	3
OG0012983	0	0	2	0	0	1	3
OG0012984	0	0	1	0	2	0	3
OG0012985	0	0	1	0	0	2	3
OG0012986	0	0	2	1	0	0	3
OG0012987	0	0	1	0	1	1	3
OG0012988	0	0	1	1	0	1	3
OG0012989	0	0	1	0	1	1	3
OG0012990	0	0	2	0	0	1	3
OG0012991	0	0	1	1	0	1	3
OG0012992	0	0	1	0	0	2	3
OG0012993	0	0	1	0	1	1	3
OG0012994	0	0	2	0	0	1	3
OG0012995	0	0	1	1	0	1	3
OG0012996	0	0	1	1	0	1	3
OG0012997	0	0	3	0	0	0	3
OG0012998	0	0	2	0	0	1	3
OG0012999	0	0	1	0	0	2	3
OG0013000	0	0	1	1	0	1	3
OG0013001	0	0	2	0	0	1	3
OG0013002	0	0	1	0	1	1	3
OG0013003	0	0	3	0	0	0	3
OG0013004	0	0	1	1	0	1	3
OG0013005	0	0	1	0	0	2	3
OG0013006	0	0	1	0	2	0	3
OG0013007	0	0	2	0	0	1	3
OG0013008	0	0	1	0	0	2	3
OG0013009	0	0	1	0	1	1	3
OG0013010	0	0	2	0	0	1	3
OG0013011	0	0	1	0	1	1	3
OG0013012	0	0	2	0	0	1	3
OG0013013	0	0	3	0	0	0	3
OG0013014	0	0	1	1	0	1	3
OG0013015	0	0	1	0	1	1	3
OG0013016	0	0	1	1	1	0	3
OG0013017	0	0	1	0	0	2	3
OG0013018	0	0	2	0	0	1	3
OG0013019	0	0	1	0	1	1	3
OG0013020	0	0	1	1	0	1	3
OG0013021	0	0	1	0	0	2	3
OG0013022	0	0	2	0	0	1	3
OG0013023	0	0	3	0	0	0	3
OG0013024	0	0	1	0	1	1	3
OG0013025	0	0	1	0	0	2	3
OG0013026	0	0	2	0	0	1	3
OG0013027	0	0	2	0	0	1	3
OG0013028	0	0	1	0	1	1	3
OG0013029	0	0	1	1	0	1	3
OG0013030	0	0	2	0	0	1	3
OG0013031	0	0	3	0	0	0	3
OG0013032	0	0	2	0	0	1	3
OG0013033	0	0	2	0	0	1	3
OG0013034	0	0	2	0	0	1	3
OG0013035	0	0	1	0	1	1	3
OG0013036	0	0	1	0	1	1	3
OG0013037	0	0	1	0	1	1	3
OG0013038	0	0	1	0	1	1	3
OG0013039	0	0	2	0	0	1	3
OG0013040	0	0	2	0	0	1	3
OG0013041	0	0	1	0	1	1	3
OG0013042	0	0	1	0	1	1	3
OG0013043	0	0	1	0	0	2	3
OG0013044	0	0	1	1	0	1	3
OG0013045	0	0	1	1	0	1	3
OG0013046	0	0	1	0	0	2	3
OG0013047	0	0	1	1	0	1	3
OG0013048	0	0	1	1	0	1	3
OG0013049	0	0	1	0	1	1	3
OG0013050	0	0	1	0	1	1	3
OG0013051	0	0	1	0	1	1	3
OG0013052	0	0	1	1	0	1	3
OG0013053	0	0	3	0	0	0	3
OG0013054	0	0	1	0	1	1	3
OG0013055	0	0	1	0	1	1	3
OG0013056	0	0	1	0	1	1	3
OG0013057	0	0	1	0	1	1	3
OG0013058	0	0	1	0	1	1	3
OG0013059	0	0	3	0	0	0	3
OG0013060	0	0	1	0	1	1	3
OG0013061	0	0	1	0	1	1	3
OG0013062	0	0	1	1	0	1	3
OG0013063	0	0	1	0	1	1	3
OG0013064	0	0	1	0	1	1	3
OG0013065	0	0	1	1	0	1	3
OG0013066	0	0	1	0	1	1	3
OG0013067	0	0	1	1	0	1	3
OG0013068	0	0	0	3	0	0	3
OG0013069	0	0	0	3	0	0	3
OG0013070	0	0	0	2	1	0	3
OG0013071	0	0	0	1	2	0	3
OG0013072	0	0	0	1	1	1	3
OG0013073	0	0	0	1	1	1	3
OG0013074	0	0	0	3	0	0	3
OG0013075	0	0	0	1	1	1	3
OG0013076	0	0	0	1	1	1	3
OG0013077	0	0	0	1	1	1	3
OG0013078	0	0	0	3	0	0	3
OG0013079	0	0	0	3	0	0	3
OG0013080	0	0	0	2	1	0	3
OG0013081	0	0	0	3	0	0	3
OG0013082	0	0	0	3	0	0	3
OG0013083	0	0	0	3	0	0	3
OG0013084	0	0	0	3	0	0	3
OG0013085	0	0	0	1	1	1	3
OG0013086	0	0	0	1	1	1	3
OG0013087	0	0	0	1	2	0	3
OG0013088	0	0	0	3	0	0	3
OG0013089	0	0	0	3	0	0	3
OG0013090	0	0	0	1	1	1	3
OG0013091	0	0	0	3	0	0	3
OG0013092	0	0	0	3	0	0	3
OG0013093	0	0	0	2	1	0	3
OG0013094	0	0	0	1	2	0	3
OG0013095	0	0	0	3	0	0	3
OG0013096	0	0	0	3	0	0	3
OG0013097	0	0	0	1	1	1	3
OG0013098	0	0	0	2	0	1	3
OG0013099	0	0	0	1	1	1	3
OG0013100	0	0	0	1	1	1	3
OG0013101	0	0	0	1	1	1	3
OG0013102	0	0	0	1	2	0	3
OG0013103	0	0	0	1	2	0	3
OG0013104	0	0	0	3	0	0	3
OG0013105	0	0	0	1	1	1	3
OG0013106	0	0	0	3	0	0	3
OG0013107	0	0	0	3	0	0	3
OG0013108	0	0	0	1	2	0	3
OG0013109	0	0	0	2	1	0	3
OG0013110	0	0	0	1	1	1	3
OG0013111	0	0	0	1	1	1	3
OG0013112	0	0	0	1	1	1	3
OG0013113	0	0	0	1	1	1	3
OG0013114	0	0	0	1	1	1	3
OG0013115	0	0	0	0	3	0	3
OG0013116	0	0	0	0	3	0	3
OG0013117	0	0	0	0	3	0	3
OG0013118	0	0	0	0	3	0	3
OG0013119	0	0	0	0	3	0	3
OG0013120	0	0	0	0	3	0	3
OG0013121	0	0	0	0	3	0	3
OG0013122	0	0	0	0	3	0	3
OG0013123	0	0	0	0	3	0	3
OG0013124	0	0	0	0	3	0	3
OG0013125	0	0	0	0	3	0	3
OG0013126	0	0	0	0	3	0	3
OG0013127	0	0	0	0	3	0	3
OG0013128	0	0	0	0	3	0	3
OG0013129	0	0	0	0	3	0	3
OG0013130	0	0	0	0	3	0	3
OG0013131	0	0	0	0	3	0	3
OG0013132	0	0	0	0	3	0	3
OG0013133	0	0	0	0	3	0	3
OG0013134	0	0	0	0	3	0	3
OG0013135	0	0	0	0	3	0	3
OG0013136	0	0	0	0	3	0	3
OG0013137	0	0	0	0	3	0	3
OG0013138	0	0	0	0	1	2	3
OG0013139	0	0	0	0	3	0	3
OG0013140	0	0	0	0	3	0	3
OG0013141	0	0	0	0	3	0	3
OG0013142	0	0	0	0	3	0	3
OG0013143	0	0	0	0	3	0	3
OG0013144	0	0	0	0	3	0	3
OG0013145	0	0	0	0	3	0	3
OG0013146	0	0	0	0	3	0	3
OG0013147	0	0	0	0	3	0	3
OG0013148	0	0	0	0	3	0	3
OG0013149	0	0	0	0	2	1	3
OG0013150	0	0	0	0	3	0	3
OG0013151	0	0	0	0	3	0	3
OG0013152	0	0	0	0	3	0	3
OG0013153	0	0	0	0	2	1	3
OG0013154	0	0	0	0	3	0	3
OG0013155	0	0	0	0	3	0	3
OG0013156	0	0	0	0	3	0	3
OG0013157	0	0	0	0	3	0	3
OG0013158	0	0	0	0	3	0	3
OG0013159	0	0	0	0	3	0	3
OG0013160	0	0	0	0	3	0	3
OG0013161	0	0	0	0	3	0	3
OG0013162	0	0	0	0	3	0	3
OG0013163	0	0	0	0	3	0	3
OG0013164	0	0	0	0	3	0	3
OG0013165	0	0	0	0	3	0	3
OG0013166	0	0	0	0	3	0	3
OG0013167	0	0	0	0	3	0	3
OG0013168	0	0	0	0	3	0	3
OG0013169	0	0	0	0	3	0	3
OG0013170	0	0	0	0	3	0	3
OG0013171	0	0	0	0	3	0	3
OG0013172	0	0	0	0	3	0	3
OG0013173	0	0	0	0	3	0	3
OG0013174	0	0	0	0	3	0	3
OG0013175	0	0	0	0	3	0	3
OG0013176	0	0	0	0	3	0	3
OG0013177	0	0	0	0	3	0	3
OG0013178	0	0	0	0	3	0	3
OG0013179	0	0	0	0	3	0	3
OG0013180	0	0	0	0	3	0	3
OG0013181	0	0	0	0	2	1	3
OG0013182	0	0	0	0	3	0	3
OG0013183	0	0	0	0	3	0	3
OG0013184	0	0	0	0	2	1	3
OG0013185	0	0	0	0	3	0	3
OG0013186	0	0	0	0	3	0	3
OG0013187	0	0	0	0	3	0	3
OG0013188	0	0	0	0	2	1	3
OG0013189	0	0	0	0	3	0	3
OG0013190	0	0	0	0	3	0	3
OG0013191	0	0	0	0	0	3	3
OG0013192	0	0	0	0	0	3	3
OG0013193	0	0	0	0	0	3	3
OG0013194	0	0	0	0	0	3	3
OG0013195	0	0	0	0	0	3	3
OG0013196	0	0	0	0	0	3	3
OG0013197	0	0	0	0	0	3	3
OG0013198	0	0	0	0	0	3	3
OG0013199	0	0	0	0	0	3	3
OG0013200	0	0	0	0	0	3	3
OG0013201	0	0	0	0	0	3	3
OG0013202	0	0	0	0	0	3	3
OG0013203	2	0	0	0	0	0	2
OG0013204	1	0	0	0	1	0	2
OG0013205	2	0	0	0	0	0	2
OG0013206	2	0	0	0	0	0	2
OG0013207	2	0	0	0	0	0	2
OG0013208	1	0	0	1	0	0	2
OG0013209	2	0	0	0	0	0	2
OG0013210	2	0	0	0	0	0	2
OG0013211	1	0	0	1	0	0	2
OG0013212	2	0	0	0	0	0	2
OG0013213	2	0	0	0	0	0	2
OG0013214	2	0	0	0	0	0	2
OG0013215	2	0	0	0	0	0	2
OG0013216	2	0	0	0	0	0	2
OG0013217	2	0	0	0	0	0	2
OG0013218	2	0	0	0	0	0	2
OG0013219	2	0	0	0	0	0	2
OG0013220	2	0	0	0	0	0	2
OG0013221	2	0	0	0	0	0	2
OG0013222	2	0	0	0	0	0	2
OG0013223	2	0	0	0	0	0	2
OG0013224	2	0	0	0	0	0	2
OG0013225	2	0	0	0	0	0	2
OG0013226	2	0	0	0	0	0	2
OG0013227	2	0	0	0	0	0	2
OG0013228	2	0	0	0	0	0	2
OG0013229	2	0	0	0	0	0	2
OG0013230	2	0	0	0	0	0	2
OG0013231	1	0	0	0	0	1	2
OG0013232	2	0	0	0	0	0	2
OG0013233	2	0	0	0	0	0	2
OG0013234	2	0	0	0	0	0	2
OG0013235	2	0	0	0	0	0	2
OG0013236	2	0	0	0	0	0	2
OG0013237	2	0	0	0	0	0	2
OG0013238	1	0	0	0	0	1	2
OG0013239	2	0	0	0	0	0	2
OG0013240	2	0	0	0	0	0	2
OG0013241	2	0	0	0	0	0	2
OG0013242	2	0	0	0	0	0	2
OG0013243	2	0	0	0	0	0	2
OG0013244	1	0	1	0	0	0	2
OG0013245	2	0	0	0	0	0	2
OG0013246	2	0	0	0	0	0	2
OG0013247	2	0	0	0	0	0	2
OG0013248	2	0	0	0	0	0	2
OG0013249	2	0	0	0	0	0	2
OG0013250	2	0	0	0	0	0	2
OG0013251	2	0	0	0	0	0	2
OG0013252	2	0	0	0	0	0	2
OG0013253	2	0	0	0	0	0	2
OG0013254	2	0	0	0	0	0	2
OG0013255	2	0	0	0	0	0	2
OG0013256	1	0	0	1	0	0	2
OG0013257	2	0	0	0	0	0	2
OG0013258	2	0	0	0	0	0	2
OG0013259	2	0	0	0	0	0	2
OG0013260	2	0	0	0	0	0	2
OG0013261	2	0	0	0	0	0	2
OG0013262	2	0	0	0	0	0	2
OG0013263	2	0	0	0	0	0	2
OG0013264	1	0	0	0	0	1	2
OG0013265	1	0	0	0	1	0	2
OG0013266	2	0	0	0	0	0	2
OG0013267	2	0	0	0	0	0	2
OG0013268	2	0	0	0	0	0	2
OG0013269	2	0	0	0	0	0	2
OG0013270	2	0	0	0	0	0	2
OG0013271	2	0	0	0	0	0	2
OG0013272	2	0	0	0	0	0	2
OG0013273	2	0	0	0	0	0	2
OG0013274	2	0	0	0	0	0	2
OG0013275	2	0	0	0	0	0	2
OG0013276	2	0	0	0	0	0	2
OG0013277	2	0	0	0	0	0	2
OG0013278	2	0	0	0	0	0	2
OG0013279	2	0	0	0	0	0	2
OG0013280	2	0	0	0	0	0	2
OG0013281	2	0	0	0	0	0	2
OG0013282	2	0	0	0	0	0	2
OG0013283	2	0	0	0	0	0	2
OG0013284	2	0	0	0	0	0	2
OG0013285	2	0	0	0	0	0	2
OG0013286	2	0	0	0	0	0	2
OG0013287	2	0	0	0	0	0	2
OG0013288	2	0	0	0	0	0	2
OG0013289	1	0	0	1	0	0	2
OG0013290	2	0	0	0	0	0	2
OG0013291	1	0	0	1	0	0	2
OG0013292	1	0	0	1	0	0	2
OG0013293	1	0	0	1	0	0	2
OG0013294	2	0	0	0	0	0	2
OG0013295	2	0	0	0	0	0	2
OG0013296	1	0	1	0	0	0	2
OG0013297	2	0	0	0	0	0	2
OG0013298	2	0	0	0	0	0	2
OG0013299	2	0	0	0	0	0	2
OG0013300	2	0	0	0	0	0	2
OG0013301	2	0	0	0	0	0	2
OG0013302	2	0	0	0	0	0	2
OG0013303	2	0	0	0	0	0	2
OG0013304	1	0	0	0	0	1	2
OG0013305	2	0	0	0	0	0	2
OG0013306	2	0	0	0	0	0	2
OG0013307	2	0	0	0	0	0	2
OG0013308	2	0	0	0	0	0	2
OG0013309	2	0	0	0	0	0	2
OG0013310	2	0	0	0	0	0	2
OG0013311	2	0	0	0	0	0	2
OG0013312	2	0	0	0	0	0	2
OG0013313	2	0	0	0	0	0	2
OG0013314	2	0	0	0	0	0	2
OG0013315	2	0	0	0	0	0	2
OG0013316	2	0	0	0	0	0	2
OG0013317	2	0	0	0	0	0	2
OG0013318	2	0	0	0	0	0	2
OG0013319	1	0	0	1	0	0	2
OG0013320	2	0	0	0	0	0	2
OG0013321	2	0	0	0	0	0	2
OG0013322	2	0	0	0	0	0	2
OG0013323	2	0	0	0	0	0	2
OG0013324	1	0	0	0	1	0	2
OG0013325	2	0	0	0	0	0	2
OG0013326	2	0	0	0	0	0	2
OG0013327	2	0	0	0	0	0	2
OG0013328	2	0	0	0	0	0	2
OG0013329	2	0	0	0	0	0	2
OG0013330	2	0	0	0	0	0	2
OG0013331	2	0	0	0	0	0	2
OG0013332	2	0	0	0	0	0	2
OG0013333	2	0	0	0	0	0	2
OG0013334	1	1	0	0	0	0	2
OG0013335	2	0	0	0	0	0	2
OG0013336	2	0	0	0	0	0	2
OG0013337	2	0	0	0	0	0	2
OG0013338	1	1	0	0	0	0	2
OG0013339	2	0	0	0	0	0	2
OG0013340	2	0	0	0	0	0	2
OG0013341	2	0	0	0	0	0	2
OG0013342	2	0	0	0	0	0	2
OG0013343	2	0	0	0	0	0	2
OG0013344	2	0	0	0	0	0	2
OG0013345	2	0	0	0	0	0	2
OG0013346	2	0	0	0	0	0	2
OG0013347	2	0	0	0	0	0	2
OG0013348	2	0	0	0	0	0	2
OG0013349	2	0	0	0	0	0	2
OG0013350	2	0	0	0	0	0	2
OG0013351	2	0	0	0	0	0	2
OG0013352	2	0	0	0	0	0	2
OG0013353	2	0	0	0	0	0	2
OG0013354	2	0	0	0	0	0	2
OG0013355	2	0	0	0	0	0	2
OG0013356	2	0	0	0	0	0	2
OG0013357	2	0	0	0	0	0	2
OG0013358	2	0	0	0	0	0	2
OG0013359	2	0	0	0	0	0	2
OG0013360	1	0	0	1	0	0	2
OG0013361	2	0	0	0	0	0	2
OG0013362	2	0	0	0	0	0	2
OG0013363	2	0	0	0	0	0	2
OG0013364	2	0	0	0	0	0	2
OG0013365	2	0	0	0	0	0	2
OG0013366	1	0	0	1	0	0	2
OG0013367	2	0	0	0	0	0	2
OG0013368	2	0	0	0	0	0	2
OG0013369	1	1	0	0	0	0	2
OG0013370	2	0	0	0	0	0	2
OG0013371	2	0	0	0	0	0	2
OG0013372	1	0	0	1	0	0	2
OG0013373	1	0	0	0	1	0	2
OG0013374	1	0	0	1	0	0	2
OG0013375	1	0	0	1	0	0	2
OG0013376	1	0	0	0	0	1	2
OG0013377	1	0	0	0	0	1	2
OG0013378	1	0	0	0	1	0	2
OG0013379	2	0	0	0	0	0	2
OG0013380	1	0	0	0	0	1	2
OG0013381	2	0	0	0	0	0	2
OG0013382	1	1	0	0	0	0	2
OG0013383	2	0	0	0	0	0	2
OG0013384	2	0	0	0	0	0	2
OG0013385	1	1	0	0	0	0	2
OG0013386	2	0	0	0	0	0	2
OG0013387	2	0	0	0	0	0	2
OG0013388	2	0	0	0	0	0	2
OG0013389	2	0	0	0	0	0	2
OG0013390	2	0	0	0	0	0	2
OG0013391	2	0	0	0	0	0	2
OG0013392	2	0	0	0	0	0	2
OG0013393	1	0	0	1	0	0	2
OG0013394	2	0	0	0	0	0	2
OG0013395	2	0	0	0	0	0	2
OG0013396	2	0	0	0	0	0	2
OG0013397	2	0	0	0	0	0	2
OG0013398	2	0	0	0	0	0	2
OG0013399	2	0	0	0	0	0	2
OG0013400	2	0	0	0	0	0	2
OG0013401	2	0	0	0	0	0	2
OG0013402	2	0	0	0	0	0	2
OG0013403	2	0	0	0	0	0	2
OG0013404	2	0	0	0	0	0	2
OG0013405	1	0	0	0	0	1	2
OG0013406	2	0	0	0	0	0	2
OG0013407	2	0	0	0	0	0	2
OG0013408	1	0	0	0	0	1	2
OG0013409	2	0	0	0	0	0	2
OG0013410	2	0	0	0	0	0	2
OG0013411	1	0	0	0	1	0	2
OG0013412	2	0	0	0	0	0	2
OG0013413	2	0	0	0	0	0	2
OG0013414	2	0	0	0	0	0	2
OG0013415	2	0	0	0	0	0	2
OG0013416	1	0	0	0	0	1	2
OG0013417	2	0	0	0	0	0	2
OG0013418	1	0	0	0	0	1	2
OG0013419	2	0	0	0	0	0	2
OG0013420	2	0	0	0	0	0	2
OG0013421	2	0	0	0	0	0	2
OG0013422	1	1	0	0	0	0	2
OG0013423	1	0	0	0	0	1	2
OG0013424	2	0	0	0	0	0	2
OG0013425	2	0	0	0	0	0	2
OG0013426	2	0	0	0	0	0	2
OG0013427	2	0	0	0	0	0	2
OG0013428	2	0	0	0	0	0	2
OG0013429	2	0	0	0	0	0	2
OG0013430	1	1	0	0	0	0	2
OG0013431	2	0	0	0	0	0	2
OG0013432	2	0	0	0	0	0	2
OG0013433	2	0	0	0	0	0	2
OG0013434	2	0	0	0	0	0	2
OG0013435	2	0	0	0	0	0	2
OG0013436	1	0	0	1	0	0	2
OG0013437	2	0	0	0	0	0	2
OG0013438	2	0	0	0	0	0	2
OG0013439	2	0	0	0	0	0	2
OG0013440	2	0	0	0	0	0	2
OG0013441	2	0	0	0	0	0	2
OG0013442	2	0	0	0	0	0	2
OG0013443	2	0	0	0	0	0	2
OG0013444	2	0	0	0	0	0	2
OG0013445	2	0	0	0	0	0	2
OG0013446	2	0	0	0	0	0	2
OG0013447	2	0	0	0	0	0	2
OG0013448	1	0	0	0	1	0	2
OG0013449	1	0	0	1	0	0	2
OG0013450	2	0	0	0	0	0	2
OG0013451	1	1	0	0	0	0	2
OG0013452	1	0	0	0	0	1	2
OG0013453	2	0	0	0	0	0	2
OG0013454	1	0	1	0	0	0	2
OG0013455	2	0	0	0	0	0	2
OG0013456	2	0	0	0	0	0	2
OG0013457	2	0	0	0	0	0	2
OG0013458	2	0	0	0	0	0	2
OG0013459	2	0	0	0	0	0	2
OG0013460	2	0	0	0	0	0	2
OG0013461	2	0	0	0	0	0	2
OG0013462	2	0	0	0	0	0	2
OG0013463	2	0	0	0	0	0	2
OG0013464	2	0	0	0	0	0	2
OG0013465	2	0	0	0	0	0	2
OG0013466	2	0	0	0	0	0	2
OG0013467	2	0	0	0	0	0	2
OG0013468	2	0	0	0	0	0	2
OG0013469	1	0	0	0	0	1	2
OG0013470	2	0	0	0	0	0	2
OG0013471	2	0	0	0	0	0	2
OG0013472	1	0	0	0	1	0	2
OG0013473	2	0	0	0	0	0	2
OG0013474	2	0	0	0	0	0	2
OG0013475	2	0	0	0	0	0	2
OG0013476	2	0	0	0	0	0	2
OG0013477	2	0	0	0	0	0	2
OG0013478	1	0	0	0	0	1	2
OG0013479	2	0	0	0	0	0	2
OG0013480	2	0	0	0	0	0	2
OG0013481	2	0	0	0	0	0	2
OG0013482	2	0	0	0	0	0	2
OG0013483	2	0	0	0	0	0	2
OG0013484	2	0	0	0	0	0	2
OG0013485	2	0	0	0	0	0	2
OG0013486	2	0	0	0	0	0	2
OG0013487	1	0	0	0	1	0	2
OG0013488	2	0	0	0	0	0	2
OG0013489	2	0	0	0	0	0	2
OG0013490	2	0	0	0	0	0	2
OG0013491	1	0	0	0	0	1	2
OG0013492	2	0	0	0	0	0	2
OG0013493	2	0	0	0	0	0	2
OG0013494	2	0	0	0	0	0	2
OG0013495	2	0	0	0	0	0	2
OG0013496	2	0	0	0	0	0	2
OG0013497	1	1	0	0	0	0	2
OG0013498	2	0	0	0	0	0	2
OG0013499	2	0	0	0	0	0	2
OG0013500	2	0	0	0	0	0	2
OG0013501	2	0	0	0	0	0	2
OG0013502	2	0	0	0	0	0	2
OG0013503	2	0	0	0	0	0	2
OG0013504	2	0	0	0	0	0	2
OG0013505	2	0	0	0	0	0	2
OG0013506	2	0	0	0	0	0	2
OG0013507	2	0	0	0	0	0	2
OG0013508	2	0	0	0	0	0	2
OG0013509	1	0	0	0	0	1	2
OG0013510	1	1	0	0	0	0	2
OG0013511	2	0	0	0	0	0	2
OG0013512	2	0	0	0	0	0	2
OG0013513	2	0	0	0	0	0	2
OG0013514	1	0	0	0	1	0	2
OG0013515	2	0	0	0	0	0	2
OG0013516	2	0	0	0	0	0	2
